t,Pcharge,Pdischarge
5564,5.878456894499594e-7,13.385290704802546
5565,5.878456967118083e-7,11.245500292832991
5566,5.878457049965604e-7,9.19794905509185
5567,5.878457131905975e-7,7.698726704640948
5568,5.87845721449787e-7,6.5782852986295
5569,5.878457264750857e-7,6.031780320294609
5570,5.878457283063691e-7,5.847412710067901
5571,5.878457286926343e-7,5.8016564734593405
5572,5.878457283995107e-7,5.816793017178442
5573,5.878457254836966e-7,6.080302786471367
5574,5.878457216664401e-7,6.459820628010185
5575,5.878457100755511e-7,7.9862313819348785
5576,5.87845702017337e-7,9.36117671332571
5577,5.878457132618319e-7,7.195926095239849
5578,5.878459498732742e-7,1.257909256339015
5579,9.050501169044738,5.87845702648713e-7
5580,16.88450116904468,5.878456809178903e-7
5581,22.20300116904465,5.878456699251946e-7
5582,25.327501169044623,5.878456599172921e-7
5583,25.298001169044632,5.878456594919641e-7
5584,19.341001169044674,5.878456755499677e-7
